(758, 574),
(2972, 1977, 80, 80),
(2943, 2008, 80, 80),
(2922, 2040, 80, 80),
(2892, 2082, 80, 80),
(2858, 2122, 80, 80),
(2813, 2149, 80, 80),
(2780, 2196, 80, 80),
(3068, 1878, 80, 80),
(2726, 2227, 80, 80),
(2713, 2275, 80, 80),
(2675, 2309, 80, 80),
(2633, 2363, 80, 80),
(2776, 2435, 40, 40),
(2798, 2488, 40, 40),
(2778, 2524, 40, 40),
(2740, 2530, 40, 40),
(2706, 2538, 40, 40),
(2671, 2548, 40, 40),
(2643, 2529, 40, 40),
(2629, 2557, 40, 40),
(2602, 2533, 40, 40),
(2577, 2508, 40, 40),
(2547, 2483, 40, 40),
(2568, 2464, 40, 40),
(2538, 2455, 40, 40),
(2541, 2519, 40, 40),
(2563, 2537, 40, 40),
(2587, 2560, 40, 40),
(2611, 2569, 40, 40),
(2560, 2436, 40, 40),
(2585, 2411, 40, 40),
(2615, 2398, 40, 40),
(2808, 2454, 40, 40),
(2818, 2423, 40, 40),
(2815, 2399, 40, 40),
(2599, 2134, 160, 160),
(2583, 2266, 40, 40),
(2592, 2299, 40, 40),
(2591, 2334, 40, 40),
(2615, 2370, 40, 40),
(2546, 2353, 80, 80),
(2168, 1498, 80, 80),
(2224, 1564, 80, 80),
(2278, 1630, 80, 80),
(2305, 1706, 80, 80),
(2353, 1781, 80, 80),
(2393, 1855, 80, 80),
(2422, 1930, 80, 80),
(2457, 2006, 80, 80),
(2489, 2083, 80, 80),
(2512, 2160, 80, 80),
(2534, 2237, 80, 80),
(2556, 2314, 80, 80),
(2481, 2310, 80, 80),
(2459, 2242, 80, 80),
(2444, 2185, 80, 80),
(2417, 2122, 80, 80),
(2402, 2060, 80, 80),
(2383, 1999, 80, 80),
(2346, 1947, 80, 80),
(2331, 1871, 80, 80),
(2299, 1812, 80, 80),
(2283, 1766, 80, 80),
(2254, 1697, 80, 80),
(2227, 1631, 80, 80),
(2187, 1566, 80, 80),
(2166, 1480, 80, 80),
(2223, 1476, 80, 80),
(2262, 1530, 80, 80),
(2298, 1599, 80, 80),
(2327, 1655, 80, 80),
(2358, 1715, 80, 80),
(2370, 1757, 80, 80),
(2401, 1810, 80, 80),
(2454, 1898, 80, 80),
(2379, 1928, 80, 80),
(2362, 1834, 80, 80),
(2300, 1905, 80, 80),
(2294, 1877, 80, 80),
(2319, 1754, 80, 80),
(2340, 1968, 80, 80),
(2367, 2024, 80, 80),
(2377, 2064, 80, 80),
(2397, 2146, 80, 80),
(2429, 2211, 80, 80),
(2469, 2288, 80, 80),
(2498, 2355, 80, 80),
(2525, 2398, 80, 80),
(2541, 2437, 80, 80),
(2728, 2166, 40, 40),
(2753, 2199, 40, 40),
(2768, 2164, 40, 40),
(2567, 2124, 40, 40),
(2612, 2108, 40, 40),
(2586, 2215, 40, 40),
(3241, 2087, 160, 160),
(2725, 1839, 160, 160),
(2666, 1787, 40, 40),
(2639, 1907, 40, 40),
(2832, 1781, 40, 40),
(3491, 2018, 40, 40),
(3449, 2045, 40, 40),
(2146, 1331, 160, 160),
(2048, 1231, 160, 160),
(1989, 1383, 160, 160),
(2008, 1353, 40, 40),
(2023, 1314, 40, 40),
(1983, 1323, 40, 40),
(2007, 1269, 40, 40),
(2091, 1206, 40, 40),
(2183, 1263, 40, 40),
(2137, 1202, 40, 40),
(2200, 1293, 40, 40),
(2240, 1286, 40, 40),
(2299, 1366, 40, 40),
(2260, 1365, 40, 40),
(2283, 1305, 40, 40),
(2291, 1344, 40, 40),
(2236, 1313, 40, 40),
(2297, 1400, 40, 40),
(2291, 1447, 40, 40),
(2255, 1457, 40, 40),
(2255, 1419, 40, 40),
(2110, 1482, 40, 40),
(2129, 1521, 40, 40),
(2086, 1526, 40, 40),
(2072, 1499, 40, 40),
(2054, 1530, 40, 40),
(2026, 1523, 40, 40),
(2024, 1494, 40, 40),
(1990, 1521, 40, 40),
(1989, 1484, 40, 40),
(1961, 1457, 40, 40),
(1976, 1425, 40, 40),
(1939, 1383, 40, 40),
(2000, 1401, 40, 40),
(2063, 1335, 40, 40),
(2051, 1316, 40, 40),
(2060, 1241, 40, 40),
(2075, 1273, 40, 40),
(2135, 1410, 40, 40),
(2110, 1424, 40, 40),
(2137, 1375, 40, 40),
(2085, 1356, 40, 40),
(2138, 1470, 40, 40),
(2233, 1424, 40, 40),
(2175, 1353, 40, 40),
(2187, 1316, 40, 40),
(1371, 1466, 40, 40),
(1440, 1455, 40, 40),
(1523, 1445, 40, 40),
(1604, 1437, 40, 40),
(1689, 1427, 40, 40),
(1786, 1417, 40, 40),
(1868, 1406, 40, 40),
(1828, 1412, 40, 40),
(1740, 1422, 40, 40),
(1648, 1431, 40, 40),
(1566, 1444, 40, 40),
(1483, 1454, 40, 40),
(1402, 1461, 40, 40),
(1347, 1603, 40, 40),
(1333, 1469, 40, 40),
(1391, 1598, 40, 40),
(1430, 1596, 40, 40),
(1478, 1589, 40, 40),
(1523, 1583, 40, 40),
(1564, 1575, 40, 40),
(1606, 1569, 40, 40),
(1649, 1563, 40, 40),
(1692, 1553, 40, 40),
(1731, 1548, 40, 40),
(1771, 1539, 40, 40),
(1814, 1536, 40, 40),
(1852, 1526, 40, 40),
(1891, 1520, 40, 40),
(1939, 1514, 40, 40),
(1966, 1494, 40, 40),
(1899, 1392, 40, 40),
(1970, 1361, 40, 40),
(1913, 1418, 80, 80),
(1894, 1465, 80, 80),
(1849, 1431, 80, 80),
(1824, 1479, 80, 80),
(1791, 1437, 80, 80),
(1758, 1495, 80, 80),
(1734, 1439, 80, 80),
(1678, 1454, 80, 80),
(1701, 1503, 80, 80),
(1641, 1515, 80, 80),
(1612, 1467, 80, 80),
(1571, 1533, 80, 80),
(1553, 1482, 80, 80),
(1506, 1520, 80, 80),
(1480, 1473, 80, 80),
(1450, 1536, 80, 80),
(1417, 1481, 80, 80),
(1390, 1550, 80, 80),
(1357, 1493, 80, 80),
(1065, 1372, 80, 80),
(1119, 1327, 80, 80),
(1044, 1315, 80, 80),
(1013, 1197, 160, 160),
(1005, 1141, 80, 80),
(1074, 1124, 80, 80),
(978, 1077, 80, 80),
(1044, 1072, 80, 80),
(947, 1010, 80, 80),
(1019, 1007, 80, 80),
(974, 1188, 40, 40),
(970, 1146, 40, 40),
(944, 1101, 40, 40),
(931, 1067, 40, 40),
(910, 1022, 40, 40),
(932, 870, 160, 160),
(815, 905, 160, 160),
(923, 711, 160, 160),
(802, 787, 160, 160),
(771, 562, 40, 40),
(809, 515, 40, 40),
(671, 470, 40, 40),
(626, 466, 40, 40),
(929, 610, 40, 40),
(949, 575, 40, 40),
(987, 630, 40, 40),
(617, 709, 40, 40),
(640, 761, 40, 40),
(600, 644, 40, 40),
(960, 1218, 80, 80),
(968, 1267, 80, 80),
(1012, 1349, 40, 40),
(1025, 1383, 40, 40),
(1037, 1414, 40, 40),
(1056, 1459, 40, 40),
(1356, 1198, 40, 40),
(1537, 1119, 40, 40),
(1495, 1265, 40, 40),
(1479, 1755, 40, 40),
(1565, 1701, 40, 40),
(1892, 1680, 80, 80),
(1957, 1647, 40, 40),
(2258, 1044, 160, 160),
(3255, 1600),
