(630, 1980),
(2039, 1265, 40, 40),
(2084, 1240, 40, 40),
(2075, 1292, 40, 40),
(2084, 1270, 40, 40),
(2120, 1246, 40, 40),
(2066, 1258, 40, 40),
(2108, 1301, 40, 40),
(2114, 1276, 40, 40),
(2146, 1313, 40, 40),
(2156, 1250, 40, 40),
(2155, 1278, 40, 40),
(2183, 1314, 40, 40),
(2210, 1322, 40, 40),
(2231, 1328, 40, 40),
(2192, 1283, 40, 40),
(2198, 1250, 40, 40),
(2234, 1247, 40, 40),
(2267, 1343, 40, 40),
(2307, 1359, 40, 40),
(2344, 1364, 40, 40),
(2376, 1380, 40, 40),
(2405, 1386, 40, 40),
(2442, 1399, 40, 40),
(2474, 1407, 40, 40),
(2505, 1416, 40, 40),
(2525, 1423, 40, 40),
(2555, 1432, 40, 40),
(2579, 1441, 40, 40),
(2615, 1455, 40, 40),
(2268, 1243, 40, 40),
(2285, 1242, 40, 40),
(2313, 1245, 40, 40),
(2340, 1242, 40, 40),
(2363, 1242, 40, 40),
(2393, 1242, 40, 40),
(2450, 1241, 40, 40),
(2483, 1235, 40, 40),
(2420, 1237, 40, 40),
(2517, 1230, 40, 40),
(2563, 1235, 40, 40),
(2660, 1237, 40, 40),
(2567, 1234, 40, 40),
(2649, 1238, 40, 40),
(2604, 1230, 40, 40),
(2628, 1237, 40, 40),
(2537, 1229, 40, 40),
(2640, 1264, 40, 40),
(2586, 1215, 40, 40),
(2633, 1213, 40, 40),
(2676, 1219, 40, 40),
(2280, 1368, 40, 40),
(2250, 1368, 40, 40),
(2238, 1360, 40, 40),
(2212, 1350, 40, 40),
(2181, 1338, 40, 40),
(2293, 1376, 40, 40),
(2325, 1387, 40, 40),
(2355, 1392, 40, 40),
(2373, 1406, 40, 40),
(2401, 1409, 40, 40),
(2429, 1423, 40, 40),
(2463, 1435, 40, 40),
(2492, 1440, 40, 40),
(2518, 1451, 40, 40),
(2541, 1451, 40, 40),
(2559, 1463, 40, 40),
(2592, 1472, 40, 40),
(2628, 1483, 40, 40),
(2650, 1490, 40, 40),
(2656, 1468, 40, 40),
(2637, 1462, 40, 40),
(2220, 1232, 80, 80),
(2289, 1244, 80, 80),
(2352, 1249, 80, 80),
(2377, 1199, 80, 80),
(2315, 1195, 80, 80),
(2258, 1186, 80, 80),
(2210, 1194, 80, 80),
(2132, 1196, 80, 80),
(2084, 1191, 80, 80),
(2015, 1174, 80, 80),
(1946, 1169, 80, 80),
(1886, 1161, 80, 80),
(1823, 1146, 80, 80),
(1754, 1131, 80, 80),
(1703, 1113, 80, 80),
(1664, 1087, 80, 80),
(1609, 1009, 80, 80),
(1580, 975, 80, 80),
(2418, 1241, 80, 80),
(2455, 1198, 80, 80),
(2495, 1252, 80, 80),
(2523, 1183, 80, 80),
(2560, 1249, 80, 80),
(2584, 1189, 80, 80),
(2647, 1184, 80, 80),
(2664, 1188, 160, 160),
(2673, 1275, 40, 40),
(2622, 1298, 40, 40),
(2698, 1314, 40, 40),
(2764, 1222, 40, 40),
(2760, 1191, 40, 40),
(2800, 1204, 40, 40),
(2771, 1186, 80, 80),
(2747, 1270, 80, 80),
(2811, 1240, 80, 80),
(2833, 1311, 80, 80),
(2850, 1367, 80, 80),
(2781, 1342, 80, 80),
(2741, 1297, 80, 80),
(2874, 1427, 80, 80),
(2793, 1399, 80, 80),
(2814, 1477, 80, 80),
(2684, 1507, 40, 40),
(2693, 1474, 40, 40),
(2715, 1486, 40, 40),
(2712, 1510, 40, 40),
(2664, 1502, 40, 40),
(2672, 1485, 40, 40),
(2620, 1489, 40, 40),
(2589, 1449, 40, 40),
(2568, 1471, 40, 40),
(2527, 1426, 40, 40),
(2494, 1419, 40, 40),
(2441, 1436, 40, 40),
(2399, 1432, 40, 40),
(2428, 1399, 40, 40),
(2170, 1439, 40, 40),
(2254, 1477, 40, 40),
(2340, 1512, 40, 40),
(2423, 1547, 40, 40),
(2513, 1595, 40, 40),
(2736, 1519, 40, 40),
(2742, 1491, 40, 40),
(2784, 1493, 40, 40),
(2764, 1480, 40, 40),
(2859, 1483, 40, 40),
(2892, 1511, 40, 40),
(2873, 1524, 40, 40),
(2871, 1561, 40, 40),
(2847, 1534, 40, 40),
(2841, 1567, 40, 40),
(2808, 1543, 40, 40),
(2771, 1518, 40, 40),
(2798, 1576, 40, 40),
(2820, 1582, 40, 40),
(2457, 1421, 40, 40),
(2905, 1553, 40, 40),
(2900, 1490, 80, 80),
(2895, 1554, 80, 80),
(2770, 2826, 80, 80),
(2775, 1585, 80, 80),
(2846, 1578, 80, 80),
(2812, 1629, 80, 80),
(2812, 1699, 80, 80),
(2953, 1469, 160, 160),
(2872, 1564, 160, 160),
(2685, 1659, 40, 40),
(2751, 1681, 40, 40),
(2813, 1775, 80, 80),
(2813, 1851, 80, 80),
(2813, 1918, 80, 80),
(2814, 1990, 80, 80),
(2814, 2062, 80, 80),
(2813, 2139, 80, 80),
(2807, 2214, 80, 80),
(2786, 2281, 80, 80),
(2759, 2349, 80, 80),
(2742, 2421, 80, 80),
(2814, 2424, 80, 80),
(2836, 2352, 80, 80),
(2867, 2283, 80, 80),
(2888, 2215, 80, 80),
(2891, 2141, 80, 80),
(2892, 2062, 80, 80),
(2892, 1989, 80, 80),
(2892, 1924, 80, 80),
(2892, 1852, 80, 80),
(2894, 1780, 80, 80),
(2892, 1700, 80, 80),
(2969, 1698, 40, 40),
(3039, 1637, 40, 40),
(2930, 1333, 160, 160),
(2894, 1196, 160, 160),
(2828, 1075, 160, 160),
(2680, 1044, 160, 160),
(2617, 1124, 80, 80),
(2574, 1163, 40, 40),
(1754, 3013, 160, 160),
(1768, 2944, 80, 80),
(1823, 2947, 80, 80),
(1815, 2911, 40, 40),
(1693, 3391, 40, 40),
(1762, 3522, 40, 40),
(1848, 3520, 40, 40),
(1925, 3393, 40, 40),
(1769, 3163, 80, 80),
(1824, 3161, 80, 80),
(1816, 3234, 40, 40),
(1783, 3243, 40, 40),
(1846, 3244, 40, 40),
(1801, 3271, 40, 40),
(1829, 3271, 40, 40),
(1782, 3298, 40, 40),
(1849, 3298, 40, 40),
(1818, 3301, 40, 40),
(1755, 3334, 80, 80),
(1826, 3331, 80, 80),
(1858, 3393, 80, 80),
(1826, 3445, 80, 80),
(1754, 3445, 80, 80),
(1719, 3391, 80, 80),
(1789, 3389, 80, 80),
(1904, 2904, 40, 40),
(1994, 2986, 40, 40),
(2048, 2904, 40, 40),
(2123, 2992, 40, 40),
(2194, 2893, 40, 40),
(2252, 2969, 40, 40),
(2312, 2883, 40, 40),
(2384, 2963, 40, 40),
(2447, 2877, 40, 40),
(2494, 2950, 40, 40),
(2557, 2872, 40, 40),
(2600, 2935, 40, 40),
(2662, 2859, 40, 40),
(2753, 2944, 40, 40),
(2672, 2935, 40, 40),
(2691, 2869, 80, 80),
(2598, 2847, 80, 80),
(2539, 2933, 80, 80),
(2488, 2863, 80, 80),
(2431, 2944, 80, 80),
(2374, 2866, 80, 80),
(2312, 2957, 80, 80),
(2247, 2884, 80, 80),
(2179, 2977, 80, 80),
(2127, 2880, 80, 80),
(2064, 2958, 80, 80),
(1984, 2896, 80, 80),
(1924, 2962, 80, 80),
(1857, 2892, 80, 80),
(1927, 2891, 80, 80),
(1860, 2959, 80, 80),
(2013, 2949, 80, 80),
(2070, 2884, 80, 80),
(2139, 2930, 80, 80),
(2200, 2913, 80, 80),
(2334, 2894, 80, 80),
(2251, 2971, 80, 80),
(2458, 2916, 40, 40),
(2392, 2989, 40, 40),
(2563, 2896, 40, 40),
(2635, 2951, 40, 40),
(2653, 2907, 40, 40),
(2680, 2962, 40, 40),
(2695, 2833, 40, 40),
(2722, 2939, 40, 40),
(2811, 2505, 80, 80),
(2813, 2589, 80, 80),
(2814, 2673, 80, 80),
(2814, 2753, 80, 80),
(2779, 2837, 160, 160),
(2873, 2797, 80, 80),
(2911, 2857, 80, 80),
(2849, 2969, 80, 80),
(2767, 2968, 80, 80),
(2722, 2769, 80, 80),
(2738, 2502, 80, 80),
(2734, 2587, 80, 80),
(2735, 2667, 80, 80),
(2732, 2716, 80, 80),
(2792, 2727, 40, 40),
(2795, 2649, 40, 40),
(2792, 2561, 40, 40),
(2792, 2480, 40, 40),
(2791, 2795, 40, 40),
(1757, 3355),
